GMT Date,GMT Time,GPS Latitude,GPS Longitude,VOCs-LC-PPM PPM,MS3-LC-PPM PPM,Hydrogen Sulfide-LC-PPM PPM,Methane-LC-PPM PPM,MS2-LC-PPM PPM,Ammonia-LC-PPM PPM,Wind Speed m/s,Wind Direction �,Daily Rain mm,Solar Sensor W/m2,UV Sensor UV index,Barometric Pressure KPa,Internal Temperature-C,Internal Humidity-%,External Temperature-C,External Humidity-%,Odour Unit Odour Unit
2/28/2017,13:23:45,43.834306,-79.333053,0,0,0.04,0,0,22.636,0,172,0.4,0,0,100.12,31,10.6,22.1,20.3,0
2/28/2017,13:25:15,43.834306,-79.333053,0,0,0.038,0,0,23.693,0,169,0.4,1.447,0.016,100.109,31,10.6,22.1,20.3,0
2/28/2017,13:26:45,43.834306,-79.333053,0,0,0.036,0,0,26.197,0,169,1.2,0,0,100.105,31,10.6,22.2,20.3,0
2/28/2017,13:28:15,43.834306,-79.333053,0,0,0.038,117.044,0,22.487,0,176,1.2,0,0.016,100.108,31,10.6,22.2,21.1,0
2/28/2017,13:29:45,43.834306,-79.333053,0,0,0.045,0,0,25.878,0,174,2.2,0,0,100.08,30.8,10.7,22.3,20.6,0
2/28/2017,13:37:01,43.834306,-79.333053,0,0.001,0.043,0,0.003,13.921,0,172,0,0,0,100.099,30.4,11.3,22.5,20.9,0
2/28/2017,13:44:21,43.834306,-79.333053,0.068,0.002,0.035,0,0.008,18.115,0,165,0.8,0,0,100.084,30.1,11.8,22.6,20.9,0
2/28/2017,13:45:51,43.834306,-79.333053,0.068,0.004,0.042,0,0.005,16.92,0,167,0.8,1.93,0.005,100.079,30.3,11.7,22.6,20.8,0
2/28/2017,13:47:21,43.834306,-79.333053,0.045,0.004,0.039,0,0.004,18.004,0,165,0.8,0.482,0,100.095,30.2,11.7,22.6,20.7,0
2/28/2017,13:48:51,43.834306,-79.333053,0.068,0.005,0.054,0,0.004,18.226,0,166,0.8,0.482,0.027,100.103,30.3,11.7,22.7,20.6,0
2/28/2017,13:50:21,43.834306,-79.333053,0.01,0.005,0.048,0,0.01,18.898,0,168,0.8,0.965,0,100.107,30.4,11.7,22.6,20.6,0
2/28/2017,13:51:51,43.834306,-79.333053,0.01,0.007,0.054,0,0.017,21.958,0,165,0.8,0.965,0.005,100.102,30.3,11.6,22.7,21.1,0
2/28/2017,14:08:52,43.834306,-79.333053,0.079,0,0.048,23.049,0.021,24.569,0,165,1.4,0,0,100.142,28.9,13.5,23,20.9,0
2/28/2017,14:10:22,43.834306,-79.333053,0.229,0.001,0.049,90.188,0.015,27.69,0,166,1.4,0.965,0,100.134,29.1,13.3,22.9,21,0
2/28/2017,15:58:53,43.834306,-79.333053,0.114,0.002,0.091,251.321,0.06,30.754,1.207,170,4.4,123.985,0.618,99.897,24.8,18.5,22.1,24.1,0
2/28/2017,16:00:23,43.834306,-79.333053,0.114,0,0.077,63.333,0.021,20.543,1.207,174,4.4,123.985,0.634,99.896,25,18.1,22,23.1,0
2/28/2017,16:01:53,43.834306,-79.333053,0.068,0,0.075,170.755,0.011,17.817,1.609,169,4.4,126.88,0.628,99.89,25.1,17.7,21.5,23.4,0
2/28/2017,16:03:23,43.834306,-79.333053,0,0,0.074,103.616,0.005,14.912,1.609,169,4.4,132.187,0.666,99.885,25.2,17.5,20.8,23.9,0
2/28/2017,16:04:53,43.834306,-79.333053,0.01,0,0.08,157.327,0.003,13.207,2.012,170,4.4,137.494,0.666,99.883,25.3,17.2,20.2,24.4,0
2/28/2017,16:06:24,43.834306,-79.333053,0.056,0,0.075,0,0.002,11.836,1.609,169,4.4,147.625,0.698,99.876,25.2,17.1,19.7,24.9,0
2/28/2017,16:07:54,43.834306,-79.333053,0,0,0.061,264.749,0.001,9.346,1.609,171,4.4,147.625,0.72,99.873,25.3,16.9,19.4,25.5,0
2/28/2017,16:09:24,43.834306,-79.333053,0,0,0.062,170.755,0,9.937,1.609,169,4.4,137.976,0.671,99.877,25.3,16.7,19,26,0
2/28/2017,16:10:54,43.834306,-79.333053,0,0,0.052,197.61,0,9.639,1.207,173,4.4,155.344,0.714,99.879,25.4,16.6,18.6,26.5,0
2/28/2017,16:10:54,43.834306,-79.333053,0,0,0.052,197.61,0,9.639,0.805,173,4.4,155.344,0.714,99.879,25.4,16.6,18.6,26.5,0
2/28/2017,16:13:54,43.834306,-79.333053,0,0,0.055,197.61,0,7.96,1.609,172,4.4,168.852,0.8,99.886,25.3,16.5,18.5,26.9,0
2/28/2017,16:15:24,43.834306,-79.333053,0,0,0.048,63.333,0,8.227,1.207,166,4.4,167.404,0.8,99.884,25.5,16.1,18.1,27.8,0
2/28/2017,16:16:54,43.834306,-79.333053,0.022,0,0.055,224.465,0,7.699,1.609,171,4.4,160.65,0.827,99.873,25.4,16.2,17.8,28.1,0
2/28/2017,16:18:24,43.834306,-79.333053,0,0,0.063,0,0,8.049,0.805,178,4.4,159.203,0.795,99.856,25.5,16.1,18,28.3,0
2/28/2017,16:19:54,43.834306,-79.333053,0,0,0.046,291.604,0,7.528,1.609,171,4.4,143.765,0.693,99.852,25.5,16,17.7,28.5,0
2/28/2017,16:21:24,43.834306,-79.333053,0,0,0.056,90.188,0,7.027,0.805,173,4.4,127.362,0.602,99.848,25.5,16.1,17.7,28.8,0
2/28/2017,16:21:24,43.834306,-79.333053,0,0,0.056,90.188,0,7.027,0.805,173,4.4,127.362,0.602,99.848,25.5,16.1,17.7,28.8,0
2/28/2017,16:24:26,43.834306,-79.333053,0,0,0.047,76.76,0,10.139,0.402,172,4.4,104.688,0.537,99.835,25.5,15.9,17.3,29.3,0
2/28/2017,16:25:56,43.834306,-79.333053,0,0,0.055,76.76,0,13.924,0.402,165,4.4,101.793,0.526,99.828,25.5,15.7,17.3,29.5,0
2/28/2017,16:27:26,43.834306,-79.333053,0,0,0.066,49.905,0,12.973,1.207,163,4.4,105.171,0.526,99.825,25.5,15.6,17.7,29.4,0
2/28/2017,16:28:56,43.834306,-79.333053,0,0,0.052,49.905,0,14.168,0.805,149,4.4,111.925,0.564,99.819,25.5,15.7,17.9,29.1,0
2/28/2017,16:30:26,43.834306,-79.333053,0.022,0,0.053,0,0,16.596,0.805,159,4.4,123.985,0.634,99.814,25.5,15.7,18.4,28.7,0
2/28/2017,16:31:56,43.834306,-79.333053,0.045,0,0.06,0,0.001,19.806,1.609,172,4.4,139.906,0.709,99.809,25.6,15.8,18.8,28.5,0
2/28/2017,16:33:26,43.834306,-79.333053,0.033,0,0.069,130.471,0.001,19.227,1.609,173,4.4,123.985,0.65,99.822,25.5,15.9,19,28.1,0
2/28/2017,16:34:56,43.834306,-79.333053,0.045,0,0.055,63.333,0.001,20.692,1.609,170,4.4,114.337,0.575,99.827,25.6,16.1,19.3,28,0
2/28/2017,16:36:26,43.834306,-79.333053,0.033,0,0.063,278.176,0.001,20.247,1.609,180,4.4,104.688,0.564,99.826,25.8,16.1,19.6,27.8,0
2/28/2017,16:37:56,43.834306,-79.333053,0.079,0,0.057,117.044,0.002,22.52,0.805,168,4.4,105.653,0.591,99.824,25.8,16.2,19.9,27.5,0
2/28/2017,16:39:26,43.834306,-79.333053,0.033,0,0.062,117.044,0.002,25.24,1.609,173,4.4,107.1,0.569,99.821,25.8,16.3,20.1,27.3,0
2/28/2017,16:40:56,43.834306,-79.333053,0.01,0,0.062,0,0.003,27.079,0.805,172,4.4,104.688,0.575,99.818,25.8,16.4,20.4,27,0
2/28/2017,16:40:56,43.834306,-79.333053,0.01,0,0.062,0,0.003,27.079,0,172,4.4,104.688,0.575,99.818,25.8,16.4,20.4,27,0
2/28/2017,16:43:56,43.834306,-79.333053,0.068,0,0.061,0,0.004,29.153,0.805,172,4.4,99.864,0.542,99.82,25.9,16.4,20.5,26.9,0
2/28/2017,16:45:26,43.834306,-79.333053,0.033,0,0.06,0,0.004,26.909,0,157,4.4,18.332,0.032,99.818,26,17.3,20.9,26.7,0
2/28/2017,16:46:56,43.834306,-79.333053,0.045,0,0.067,184.182,0.002,25.405,0,162,4.4,0.965,0,99.82,26,17.1,21.1,26.4,0
2/28/2017,16:48:27,43.834306,-79.333053,0.091,0,0.057,211.038,0.002,28.454,0,166,4.4,0,0,99.809,26.1,17.3,21,26.3,0
2/28/2017,16:49:57,43.834306,-79.333053,0.068,0,0.063,143.899,0.004,31.297,0,166,4.4,0,0,99.809,26.2,17.2,21,26.3,0
2/28/2017,16:51:27,43.834306,-79.333053,0.079,0,0.059,49.905,0.004,30.935,0,167,4.4,0.482,0,99.81,26.2,17.1,21.1,26.2,0
2/28/2017,16:51:27,43.834306,-79.333053,0.079,0,0.059,49.905,0.004,30.935,0,167,4.4,0.482,0,99.81,26.2,17.1,21.1,26.2,0
2/28/2017,16:54:27,43.834306,-79.333053,0.033,0,0.061,278.176,0.004,38.716,0,171,4.6,1.447,0,99.798,26.3,17.1,21.2,26.2,0
